fold,feature,importance
3,s__Clostridiaceae_unclassified_SGB4771,0.027866819673844682
3,s__Clostridium_sp_AF36_4,0
3,s__Ruminococcus_bicirculans,0
3,s__Oscillibacter_sp_ER4,0.010314967105723681
3,s__Vescimonas_coprocola,0.023504809189504115
3,s__Lachnospiraceae_bacterium_OM04_12BH,0.018721424461120077
3,s__Parasutterella_excrementihominis,0
3,s__Eubacterium_rectale,0.042931307388603984
3,s__GGB3619_SGB4894,0.03637354256433874
3,s__Phocaeicola_massiliensis,0
3,s__GGB3304_SGB4367,0.019982741788475613
3,s__Lachnospira_pectinoschiza,0.005221888012894476
3,s__Wujia_chipingensis,0
3,s__Phocaeicola_plebeius,0.018351650870385282
3,s__Anaerotruncus_colihominis,0.014818316464943932
3,s__Wansuia_hejianensis,0
3,s__Bifidobacterium_pseudocatenulatum,0
3,s__Clostridia_bacterium_UC5_1_1D1,0
3,s__Anaeromassilibacillus_senegalensis,0
3,s__Bifidobacterium_adolescentis,0.014435254787322313
3,s__Clostridium_innocuum,0.023336386832935853
3,s__TM7_phylum_sp_oral_taxon_352,9.13535915855223e-4
3,s__Streptococcus_thermophilus,0.01800509126840745
3,s__Erysipelatoclostridium_ramosum,0.03731339959183791
3,s__Guopingia_tenuis,0.04068176113916436
3,s__Blautia_sp_MCC283,0.031245992497227135
3,s__Anaerobutyricum_soehngenii,0.006700302283456356
3,s__GGB9719_SGB15272,0.03126065886043679
3,s__Clostridium_sp_AT4,0.034015578470566236
3,s__Eggerthella_lenta,0
3,s__Blautia_SGB4815,0
3,s__GGB9667_SGB15164,0.017497241529592533
3,s__GGB3653_SGB4964,0
3,s__Roseburia_intestinalis,0.052760295173907075
3,s__Oliverpabstia_intestinalis,0.03962857664392147
3,s__Sutterella_wadsworthensis,0.005303645162627055
3,s__Bacteroides_eggerthii,0
3,s__Mediterraneibacter_glycyrrhizinilyticus,0.0042845224443269474
3,s__Dialister_invisus,0.012945622144350705
3,s__Faecalibacterium_sp_HTFF,0.009816207320266192
3,s__Blautia_luti,0.06424541431391509
3,s__Anaerotruncus_rubiinfantis,0.03253433636318187
3,s__Mediterraneibacter_butyricigenes,0.03162582925094416
3,s__Lentihominibacter_faecis,0.01861772888690045
3,s__GGB33469_SGB15236,0
3,s__Methanobrevibacter_smithii,0.01016163063145122
3,s__Eubacterium_siraeum,0.012600911920002168
3,s__Coprococcus_eutactus,0.01817670508675611
3,s__GGB9715_SGB15265,0.006936358925122445
3,s__GGB9342_SGB14306,0.006661693013297695
3,s__GGB9635_SGB15106,0.001309308138141623
3,s__Streptococcus_australis,0
3,s__Veillonella_atypica,1.2776747525743802e-4
3,s__Veillonella_dispar,0
3,s__Ruminococcus_callidus,0.012813720589356715
3,s__Klebsiella_pneumoniae,0.003369416212691144
3,s__GGB51647_SGB4348,0.05459413384489921
3,s__Blautia_stercoris,0.0016311055873083798
3,s__GGB9707_SGB15229,0
3,s__GGB9602_SGB15031,0
3,s__GGB9502_SGB14899,0.010460597337849032
3,s__GGB9712_SGB15244,0
3,s__GGB9345_SGB14311,0.0025812425679156187
4,s__Ruminococcus_sp_AF13_28,0.053664190712529994
4,s__Lachnospiraceae_bacterium,0.013592118078816079
4,s__GGB9534_SGB14937,0.01195727864495784
4,s__Phocea_massiliensis,0.06400969303227393
4,s__Oscillospiraceae_bacterium,0.006537208025704691
4,s__Lawsonibacter_asaccharolyticus,0
4,s__Faecalibacterium_sp_CLA_AA_H233,0.030644743674715782
4,s__GGB9699_SGB15216,0.00329631703471097
4,s__Bacteroides_fragilis,0.016978257845577004
4,s__Hungatella_hathewayi,0.03253651211170792
4,s__Enterocloster_aldenensis,0
4,s__GGB2653_SGB3574,0
4,s__Bacteroides_nordii,0.012270559166820603
4,s__Dorea_sp_AF36_15AT,0.0025920210574288207
4,s__Oscillospiraceae_bacterium_Marseille_Q3528,0
4,s__Veillonella_parvula,0.028245011541551877
4,s__Blautia_obeum,0.016378247155606977
4,s__Clostridium_symbiosum,0
4,s__GGB2982_SGB3964,0
4,s__Holdemania_filiformis,0.013072812688378023
4,s__Anaerobutyricum_hallii,0.024819510899774702
4,s__Streptococcus_parasanguinis,0.05290896822783518
4,s__Bacteroides_cellulosilyticus,0
4,s__Alistipes_sp_AF17_16,0.024188946868542546
4,s__Streptococcus_salivarius,0
4,s__Flavonifractor_plautii,0
4,s__Eubacterium_ramulus,0
4,s__GGB52130_SGB14966,0.011893681126624618
4,s__Enterocloster_citroniae,0
4,s__Mediterraneibacter_faecis,0.004260226373089577
4,s__Escherichia_coli,0.002181218602240653
4,s__Collinsella_aerofaciens,0.03624800294108232
4,s__Intestinimonas_butyriciproducens,0.025484784198376534
4,s__GGB3109_SGB4121,0.006352217287997797
4,s__Anaerostipes_hadrus,0.0012938401357221684
4,s__Enterocloster_bolteae,0.00524432401092578
4,s__Faecalicatena_contorta,0
4,s__GGB9730_SGB15291,0.011742945196554435
4,s__Clostridiales_bacterium_KLE1615,0
4,s__bacterium_210917_DFI_7_65,0
4,s__Evtepia_gabavorous,0.011917583467207908
4,s__Phascolarctobacterium_faecium,0.004889574705329637
4,s__Clostridiaceae_bacterium,0
4,s__Dorea_formicigenerans,0
4,s__Faecalicatena_fissicatena,0
4,s__Alistipes_senegalensis,0.01640820425346048
4,s__Ruminococcus_gnavus,0
4,s__Blautia_wexlerae,0.02980220646448884
4,s__Alistipes_onderdonkii,0.015397505552095242
4,s__Alistipes_indistinctus,0.005633209024931264
4,s__Roseburia_sp_AF02_12,0.021632174831856674
4,s__Fusicatenibacter_saccharivorans,0.026320731597702613
4,s__Butyricimonas_virosa,0.02372577120394858
4,s__Agathobaculum_butyriciproducens,0
4,s__Blautia_glucerasea,0.0012257287654090989
4,s__GGB9614_SGB15049,0.010830439982780507
4,s__GGB9708_SGB15234,0.01999642875444598
4,s__Ruminococcus_lactaris,0.01372857579780203
4,s__Ruthenibacterium_lactatiformans,0.07413873465871887
4,s__Clostridiaceae_bacterium_AF18_31LB,0.05026353150095099
4,s__Ruminococcus_torques,0.039015320504224536
4,s__Alistipes_ihumii,0.001228803389600032
4,s__Blautia_faecis,0.026795822469283623
4,s__Romboutsia_timonensis,0.013385997550805403
4,s__Faecalibacillus_intestinalis,0.020349425930895178
4,s__Colidextribacter_sp_210702_DFI_3_9,0.01687146825269693
4,s__Clostridium_leptum,0.008199259579312152
4,s__Gemmiger_formicilis,0.008153269813814631
4,s__Clostridium_sp_AM49_4BH,0
4,s__Clostridium_sp_AF27_2AA,0
4,s__Haemophilus_parainfluenzae,0.05440671432039528
4,s__Coprococcus_catus,0
4,s__GGB3256_SGB4303,0.030592706783657327
4,s__Clostridium_sp_AM33_3,0.0028489519417625275
4,s__Bacteroides_xylanisolvens,0.022613129817739944
4,s__Parabacteroides_goldsteinii,0
4,s__Alistipes_finegoldii,0.013345086714988488
4,s__GGB9627_SGB15081,0.03954187195226598
4,s__Eubacterium_ventriosum,0.02460587895193799
4,s__Roseburia_inulinivorans,0.017648016392880054
4,s__Clostridiaceae_bacterium_Marseille_Q4143,0
4,s__Bilophila_wadsworthia,3.7684672702143564e-4
4,s__Lachnospiraceae_bacterium_CLA_AA_H244,0.002574624160114544
4,s__Hydrogenoanaerobacterium_saccharovorans,0.046860679213636305
4,s__Alistipes_communis,0.013322902893159478
4,s__Clostridiales_bacterium,0
4,s__Bacteroides_ovatus,0
4,s__Dorea_longicatena,0
4,s__Ruminococcus_bromii,0.00864861984691811
4,s__Roseburia_faecis,0.030092896711077642
4,s__Bacteroides_caccae,0.0038687296370673906
4,s__Clostridium_sp_AM22_11AC,0.007461817415623822
4,s__Dysosmobacter_welbionis,0
4,s__Faecalibacterium_SGB15346,0
4,s__Brotolimicola_acetigignens,0.004913192915721411
4,s__Clostridium_sp_AF20_17LB,0.003670754685714067
4,s__Lacrimispora_amygdalina,0.01812203389629529
4,s__Lachnospiraceae_bacterium_AM48_27BH,0.002464735491434895
4,s__Clostridium_fessum,0.004593321243206185
4,s__Lachnospira_sp_NSJ_43,0.008223466460047018
4,s__Enterocloster_hominis,0.10840478983849541
4,s__Odoribacter_splanchnicus,0
4,s__Lawsonibacter_SGB15145,0
4,s__Bacteroides_stercoris,0.030284965195506726
4,s__Candidatus_Cibionibacter_quicibialis,0.02970088465618697
4,s__Coprococcus_comes,0.00877991185590317
4,s__Parabacteroides_distasonis,0
4,s__Oscillibacter_valericigenes,0.009185653491202832
4,s__Alistipes_shahii,0.001828452328723145
4,s__Barnesiella_intestinihominis,0
4,s__Anaerotignum_faecicola,0
4,s__Phocaeicola_vulgatus,0.029822348561296196
4,s__Roseburia_hominis,0.02635146479208088
4,s__Bacteroides_thetaiotaomicron,0.019567795282367875
4,s__Parabacteroides_merdae,0
4,s__Alistipes_putredinis,0.020704901252335838
4,s__Bacteroides_intestinalis,0.0058205513408182185
4,s__Faecalibacterium_prausnitzii,0
4,s__Simiaoa_sunii,1.345604467288181e-4
4,s__Bacteroides_uniformis,6.946976004087339e-4
4,s__Bacteroides_finegoldii,0.005855929566087751
4,s__Paraprevotella_clara,0.011408662778676379
4,s__Lachnospira_eligens,0.0513372264257399
4,s__Phocaeicola_dorei,0.008878282570010675
4,s__Segatella_copri,0
4,s__Eubacteriaceae_bacterium,0.0325417984077539
4,s__Fusicatenibacter_sp_CLA_AA_H277,0.014253398006360272
4,s__Oscillospiraceae_bacterium_CLA_AA_H250,0.04390783768278589
4,s__Intestinibacter_bartlettii,0.010200128236841178
4,s__Bifidobacterium_longum,0.026287373664289012
4,s__GGB51441_SGB71759,0.017281194321752815
4,s__Adlercreutzia_equolifaciens,0
4,s__Clostridiaceae_bacterium_Marseille_Q4149,0.0254369367965637
4,s__GGB9747_SGB15356,0.02266371080111012
4,s__Blautia_massiliensis,0.01350953170980447
4,s__Clostridium_SGB4750,0.0011073023323809874
4,s__Anaerotignum_sp_MSJ_24,0.0016007568350591226
4,s__GGB9760_SGB15373,0
4,s__Oscillibacter_sp_MSJ_31,0
4,s__Clostridiaceae_bacterium_Marseille_Q4145,0.01649400283955206
4,s__GGB9758_SGB15368,0.02438115673061302
4,s__Akkermansia_muciniphila,0.032066524275712376
4,s__Gemmiger_SGB15295,0.048757262493745776
4,s__GGB2998_SGB3988,0
4,s__GGB9715_SGB15260,0.030788293006321982
4,s__GGB9760_SGB15374,0
4,s__Clostridiaceae_unclassified_SGB4771,0.012987117824481913
4,s__Clostridium_sp_AF36_4,0
4,s__Ruminococcus_bicirculans,0.003214225447801337
4,s__Oscillibacter_sp_ER4,0.006127691754303905
4,s__Vescimonas_coprocola,2.2955244937703156e-5
4,s__Lachnospiraceae_bacterium_OM04_12BH,0.0336157267588022
4,s__Parasutterella_excrementihominis,0
4,s__Eubacterium_rectale,0.0336175945290487
4,s__GGB3619_SGB4894,0.03904481475194334
4,s__Phocaeicola_massiliensis,0.0022849632958104895
4,s__GGB3304_SGB4367,0
4,s__Lachnospira_pectinoschiza,0.009644696445222768
4,s__Wujia_chipingensis,0
4,s__Phocaeicola_plebeius,0.030435250121286315
4,s__Anaerotruncus_colihominis,0
4,s__Wansuia_hejianensis,0
4,s__Bifidobacterium_pseudocatenulatum,0
4,s__Clostridia_bacterium_UC5_1_1D1,0.002363747641464232
4,s__Anaeromassilibacillus_senegalensis,0.01727143464422513
4,s__Bifidobacterium_adolescentis,0.012962484518634248
4,s__Clostridium_innocuum,0.02284767762919769
4,s__TM7_phylum_sp_oral_taxon_352,0.014483583681168782
4,s__Streptococcus_thermophilus,0.0032424837316954776
4,s__Erysipelatoclostridium_ramosum,0.030598634510757772
4,s__Guopingia_tenuis,0.05920186452349525
4,s__Blautia_sp_MCC283,0.023919170455925818
4,s__Anaerobutyricum_soehngenii,0.017967597554359744
4,s__GGB9719_SGB15272,0.011759110024209825
4,s__Clostridium_sp_AT4,0.049804307225786985
4,s__Eggerthella_lenta,0
4,s__Blautia_SGB4815,0
4,s__GGB9667_SGB15164,0.0251345513395104
4,s__GGB3653_SGB4964,0.01212568041015832
4,s__Roseburia_intestinalis,0.04238280062585677
4,s__Oliverpabstia_intestinalis,0.035463466238118094
4,s__Sutterella_wadsworthensis,0.009747845523066739
4,s__Bacteroides_eggerthii,0
4,s__Mediterraneibacter_glycyrrhizinilyticus,0.002357182473830813
4,s__Dialister_invisus,0.015763966842981092
4,s__Faecalibacterium_sp_HTFF,0.00650648728976393
4,s__Blautia_luti,0.06082735431273406
4,s__Anaerotruncus_rubiinfantis,0.03742068962088317
4,s__Mediterraneibacter_butyricigenes,0.039979772003707156
4,s__Lentihominibacter_faecis,0.02395175181017971
4,s__GGB33469_SGB15236,0
4,s__Methanobrevibacter_smithii,0.019341937324460032
4,s__Eubacterium_siraeum,0.022193941999355035
4,s__Coprococcus_eutactus,0.024761615448031963
4,s__GGB9715_SGB15265,0.0016534447486847696
4,s__GGB9342_SGB14306,0
4,s__GGB9635_SGB15106,0.011688449059806816
4,s__Streptococcus_australis,0.002877114337387682
4,s__Veillonella_atypica,0
4,s__Veillonella_dispar,0
4,s__Ruminococcus_callidus,0.017792816082087614
4,s__Klebsiella_pneumoniae,0.017801277242467446
4,s__GGB51647_SGB4348,0.04213814284013312
4,s__Blautia_stercoris,0
4,s__GGB9707_SGB15229,0
4,s__GGB9602_SGB15031,0
4,s__GGB9502_SGB14899,0.008750632892334983
4,s__GGB9712_SGB15244,0.01023714751930001
4,s__GGB9345_SGB14311,0.01589756750094218
5,s__Ruminococcus_sp_AF13_28,0.05004916751519429
5,s__Lachnospiraceae_bacterium,0
5,s__GGB9534_SGB14937,0.01703921634398627
5,s__Phocea_massiliensis,0.06458881502819755
5,s__Oscillospiraceae_bacterium,0
5,s__Lawsonibacter_asaccharolyticus,0.011658822581617021
5,s__Faecalibacterium_sp_CLA_AA_H233,0.04041798687455455
5,s__GGB9699_SGB15216,0.009960596530214529
5,s__Bacteroides_fragilis,0.0197160153032631
5,s__Hungatella_hathewayi,0.04079312811456866
5,s__Enterocloster_aldenensis,0.004504293167504848
5,s__GGB2653_SGB3574,3.7594170139354234e-4
5,s__Bacteroides_nordii,0.020912383711499987
5,s__Dorea_sp_AF36_15AT,0.011590996187720568
5,s__Oscillospiraceae_bacterium_Marseille_Q3528,0
5,s__Veillonella_parvula,0.03657754165757346
5,s__Blautia_obeum,0.0184159163754845
5,s__Clostridium_symbiosum,0
5,s__GGB2982_SGB3964,0.009072991335718662
5,s__Holdemania_filiformis,0.021927778295152255
5,s__Anaerobutyricum_hallii,0.03414814503767798
5,s__Streptococcus_parasanguinis,0.054762708315210365
5,s__Bacteroides_cellulosilyticus,0
5,s__Alistipes_sp_AF17_16,0.02933438808237106
5,s__Streptococcus_salivarius,0.010280493064153878
5,s__Flavonifractor_plautii,0
5,s__Eubacterium_ramulus,0
5,s__GGB52130_SGB14966,0.007967201191726761
5,s__Enterocloster_citroniae,0.013836677569589992
5,s__Mediterraneibacter_faecis,0
5,s__Escherichia_coli,0
5,s__Collinsella_aerofaciens,0.03068164254134002
5,s__Intestinimonas_butyriciproducens,0.03344076664203914
5,s__GGB3109_SGB4121,0.0028615882784241782
5,s__Anaerostipes_hadrus,0
5,s__Enterocloster_bolteae,0.020451447324692406
5,s__Faecalicatena_contorta,0.0072643648253885845
5,s__GGB9730_SGB15291,0
5,s__Clostridiales_bacterium_KLE1615,3.5547183018170345e-5
5,s__bacterium_210917_DFI_7_65,0
5,s__Evtepia_gabavorous,7.05505652526333e-4
5,s__Phascolarctobacterium_faecium,0.0014961710091325059
5,s__Clostridiaceae_bacterium,0
5,s__Dorea_formicigenerans,0
5,s__Faecalicatena_fissicatena,0
5,s__Alistipes_senegalensis,0.016306510918468974
5,s__Ruminococcus_gnavus,0
5,s__Blautia_wexlerae,0.0066717689984390595
5,s__Alistipes_onderdonkii,0.0011774000141648196
5,s__Alistipes_indistinctus,0.015076742234256169
5,s__Roseburia_sp_AF02_12,0.005917870252358754
5,s__Fusicatenibacter_saccharivorans,0.021405741267881116
5,s__Butyricimonas_virosa,0.020072463136149344
5,s__Agathobaculum_butyriciproducens,0.01589701297565933
5,s__Blautia_glucerasea,0
5,s__GGB9614_SGB15049,0.021897913826958184
5,s__GGB9708_SGB15234,0.03699034899803838
5,s__Ruminococcus_lactaris,0.005982033583907457
5,s__Ruthenibacterium_lactatiformans,0.09663142236528922
5,s__Clostridiaceae_bacterium_AF18_31LB,0.0439448886681495
5,s__Ruminococcus_torques,0.03961912442038075
5,s__Alistipes_ihumii,6.069986317405701e-4
5,s__Blautia_faecis,0.01830277938278385
5,s__Romboutsia_timonensis,0.014026195654479743
5,s__Faecalibacillus_intestinalis,0.009147041085824993
5,s__Colidextribacter_sp_210702_DFI_3_9,0.039528273565036916
5,s__Clostridium_leptum,0.010811388728461793
5,s__Gemmiger_formicilis,0.016874867541077507
5,s__Clostridium_sp_AM49_4BH,0.004472975433783567
5,s__Clostridium_sp_AF27_2AA,0
5,s__Haemophilus_parainfluenzae,0.0511687198800606
5,s__Coprococcus_catus,0
5,s__GGB3256_SGB4303,0.03170420406104684
5,s__Clostridium_sp_AM33_3,0
5,s__Bacteroides_xylanisolvens,0.01153801145979568
5,s__Parabacteroides_goldsteinii,0.005756655984111398
5,s__Alistipes_finegoldii,0.017176872438229268
5,s__GGB9627_SGB15081,0.01604634660641495
5,s__Eubacterium_ventriosum,0.009576891892978228
5,s__Roseburia_inulinivorans,0.014136356537792948
5,s__Clostridiaceae_bacterium_Marseille_Q4143,0.01666626672474898
5,s__Bilophila_wadsworthia,0.00916822295445408
5,s__Lachnospiraceae_bacterium_CLA_AA_H244,0.003402144393924214
5,s__Hydrogenoanaerobacterium_saccharovorans,0.03749700704550909
5,s__Alistipes_communis,0.011538993067761065
5,s__Clostridiales_bacterium,0.006334261048678273
5,s__Bacteroides_ovatus,0.004891539534189965
5,s__Dorea_longicatena,0.017649702017825952
5,s__Ruminococcus_bromii,0.009050858927024692
5,s__Roseburia_faecis,0.018930792110905165
5,s__Bacteroides_caccae,0
5,s__Clostridium_sp_AM22_11AC,0.014208597252087372
5,s__Dysosmobacter_welbionis,0
5,s__Faecalibacterium_SGB15346,0
5,s__Brotolimicola_acetigignens,0.007063220070072925
5,s__Clostridium_sp_AF20_17LB,0
5,s__Lacrimispora_amygdalina,0.01738484949173105
5,s__Lachnospiraceae_bacterium_AM48_27BH,0.004802426014689502
5,s__Clostridium_fessum,0.015967830140036533
5,s__Lachnospira_sp_NSJ_43,0
5,s__Enterocloster_hominis,0.126918477310508
5,s__Odoribacter_splanchnicus,0
5,s__Lawsonibacter_SGB15145,0.013511458094355163
5,s__Bacteroides_stercoris,0.03387944850077079
5,s__Candidatus_Cibionibacter_quicibialis,0.03700797514117656
5,s__Coprococcus_comes,0.017978914018920412
5,s__Parabacteroides_distasonis,0
5,s__Oscillibacter_valericigenes,0.004727285060950414
5,s__Alistipes_shahii,0.011320713300870536
5,s__Barnesiella_intestinihominis,0
5,s__Anaerotignum_faecicola,0.008507920531175743
5,s__Phocaeicola_vulgatus,0.028988638769507226
5,s__Roseburia_hominis,0.013417521412815768
5,s__Bacteroides_thetaiotaomicron,0.021416613645818896
5,s__Parabacteroides_merdae,0
5,s__Alistipes_putredinis,0.008647732052754485
5,s__Bacteroides_intestinalis,0.0018422322029089098
5,s__Faecalibacterium_prausnitzii,0.006865323123151739
5,s__Simiaoa_sunii,0
5,s__Bacteroides_uniformis,0
5,s__Bacteroides_finegoldii,0
5,s__Paraprevotella_clara,0.007674253849973418
5,s__Lachnospira_eligens,0.05771458813109031
5,s__Phocaeicola_dorei,0.005634566164903068
5,s__Segatella_copri,0
5,s__Eubacteriaceae_bacterium,0.024975999163930614
5,s__Fusicatenibacter_sp_CLA_AA_H277,0.019636682411962612
5,s__Oscillospiraceae_bacterium_CLA_AA_H250,0.044657267250755785
5,s__Intestinibacter_bartlettii,0.01280920195381931
5,s__Bifidobacterium_longum,0.016577079590359433
5,s__GGB51441_SGB71759,0.01182983473847239
5,s__Adlercreutzia_equolifaciens,0.0016798999647487905
5,s__Clostridiaceae_bacterium_Marseille_Q4149,0.02434645904255946
5,s__GGB9747_SGB15356,0.0026031889449867566
5,s__Blautia_massiliensis,0.014680990912162814
5,s__Clostridium_SGB4750,0.007720059857892889
5,s__Anaerotignum_sp_MSJ_24,0
5,s__GGB9760_SGB15373,0.008124930513713397
5,s__Oscillibacter_sp_MSJ_31,0
5,s__Clostridiaceae_bacterium_Marseille_Q4145,0.007698723913505566
5,s__GGB9758_SGB15368,0.019180861556283006
5,s__Akkermansia_muciniphila,0.028863756517892053
5,s__Gemmiger_SGB15295,0.05316370112046002
5,s__GGB2998_SGB3988,0.0027293375215749435
5,s__GGB9715_SGB15260,0.026221499577821744
5,s__GGB9760_SGB15374,0.0028732665037435874
5,s__Clostridiaceae_unclassified_SGB4771,0.011485883693980391
5,s__Clostridium_sp_AF36_4,0
5,s__Ruminococcus_bicirculans,6.934423316829088e-4
5,s__Oscillibacter_sp_ER4,0.009441229872084832
5,s__Vescimonas_coprocola,0
5,s__Lachnospiraceae_bacterium_OM04_12BH,0.01329766334050878
5,s__Parasutterella_excrementihominis,0.0053352679982196375
5,s__Eubacterium_rectale,0.044292510938170604
5,s__GGB3619_SGB4894,0.037776507381889174
5,s__Phocaeicola_massiliensis,0.009726574251103145
5,s__GGB3304_SGB4367,0.009178590398448788
5,s__Lachnospira_pectinoschiza,0.0026643104298044885
5,s__Wujia_chipingensis,0
5,s__Phocaeicola_plebeius,0.022551342888379164
5,s__Anaerotruncus_colihominis,0.017565495454928096
5,s__Wansuia_hejianensis,0.00899803986504927
5,s__Bifidobacterium_pseudocatenulatum,0
5,s__Clostridia_bacterium_UC5_1_1D1,0.007316694941279624
5,s__Anaeromassilibacillus_senegalensis,0
5,s__Bifidobacterium_adolescentis,0.008091901228619218
5,s__Clostridium_innocuum,0.056109252667698534
5,s__TM7_phylum_sp_oral_taxon_352,0.003534855571484246
5,s__Streptococcus_thermophilus,0.002005731437802196
5,s__Erysipelatoclostridium_ramosum,0.02918700092414257
5,s__Guopingia_tenuis,0.04889300641853055
5,s__Blautia_sp_MCC283,0.013063937201881816
5,s__Anaerobutyricum_soehngenii,0.005056183558037021
5,s__GGB9719_SGB15272,0.015704661408492734
5,s__Clostridium_sp_AT4,0.03667726299987811
5,s__Eggerthella_lenta,0
5,s__Blautia_SGB4815,0.0017057050213458791
5,s__GGB9667_SGB15164,0
5,s__GGB3653_SGB4964,0.002055455222593222
5,s__Roseburia_intestinalis,0.04858580510271001
5,s__Oliverpabstia_intestinalis,0.029438510749429374
5,s__Sutterella_wadsworthensis,0
5,s__Bacteroides_eggerthii,0
5,s__Mediterraneibacter_glycyrrhizinilyticus,0.006852654191902959
5,s__Dialister_invisus,0.0022252452434625516
5,s__Faecalibacterium_sp_HTFF,0.007909912131374652
5,s__Blautia_luti,0.065522226938078
5,s__Anaerotruncus_rubiinfantis,0.039125431836076655
5,s__Mediterraneibacter_butyricigenes,0.026016109820706925
5,s__Lentihominibacter_faecis,0.01076313224206051
5,s__GGB33469_SGB15236,0
5,s__Methanobrevibacter_smithii,0.0034185414292810194
5,s__Eubacterium_siraeum,0.013311330934062253
5,s__Coprococcus_eutactus,0.019009085079539773
5,s__GGB9715_SGB15265,0.007557543653062636
5,s__GGB9342_SGB14306,0
5,s__GGB9635_SGB15106,0.020533549577572516
5,s__Streptococcus_australis,0
5,s__Veillonella_atypica,0
5,s__Veillonella_dispar,0
5,s__Ruminococcus_callidus,0.00394498433057341
5,s__Klebsiella_pneumoniae,0.010410992734840686
5,s__GGB51647_SGB4348,0.05684126789696925
5,s__Blautia_stercoris,0.007814897435804631
5,s__GGB9707_SGB15229,0
5,s__GGB9602_SGB15031,0
5,s__GGB9502_SGB14899,0.025254103733529088
5,s__GGB9712_SGB15244,0.01698555151144567
5,s__GGB9345_SGB14311,0.009014929908475468
