fold,feature,importance
3,s__Oscillibacter_valericigenes,0.004264736028599436
3,s__Clostridium_sp_AM22_11AC,0.004254985573805565
3,s__Bilophila_wadsworthia,0.004251554405346578
3,s__GGB9760_SGB15373,0.004174606382286987
3,s__GGB9707_SGB15229,0.004144775451274438
3,s__Dialister_invisus,0.004125150923139404
3,s__Coprococcus_comes,0.004048933221036715
3,s__Faecalibacterium_sp_HTFF,0.0040283351549655535
3,s__Mediterraneibacter_butyricigenes,0.004026023588634075
3,s__GGB9715_SGB15260,0.003971800272670606
3,s__Lachnospira_sp_NSJ_43,0.003955106743641965
3,s__Mediterraneibacter_faecis,0.003942282575646453
3,s__GGB3653_SGB4964,0.003940115398458288
3,s__Massilioclostridium_coli,0.003919194383119946
3,s__Anaerostipes_hadrus,0.0038602842826669995
3,s__Bifidobacterium_pseudocatenulatum,0.0038376768289355174
3,s__Faecalibacterium_prausnitzii,0.0038310275581315747
3,s__Wansuia_hejianensis,0.003819870397971634
3,s__TM7_phylum_sp_oral_taxon_352,0.003777218314050093
3,s__Coprococcus_catus,0.0037681167728771023
3,s__Agathobaculum_butyriciproducens,0.003715114566953959
3,s__Paraprevotella_clara,0.003663206167418102
3,s__Clostridium_sp_AF20_17LB,0.0036609934289225337
3,s__Simiaoa_sunii,0.0036413702408259526
3,s__Anaerotignum_faecicola,0.0036382965276243115
3,s__Phascolarctobacterium_faecium,0.0036296264788331974
3,s__Eggerthella_lenta,0.003615775171363437
3,s__Bacteroides_cellulosilyticus,0.003599209616007061
3,s__Enterocloster_bolteae,0.0035399983419117952
3,s__Clostridium_SGB4750,0.0035296180690449997
3,s__GGB9667_SGB15164,0.0035240991206761892
3,s__Coprococcus_eutactus,0.0035226709746948707
3,s__Bacteroides_intestinalis,0.0035177054622071626
3,s__Clostridiaceae_bacterium_AF18_31LB,0.0035114555228622233
3,s__GGB52130_SGB14966,0.0034836403446926473
3,s__Clostridium_innocuum,0.0034591025655695733
3,s__Ruminococcus_gnavus,0.0034485423925404582
3,s__Ruminococcus_bicirculans,0.0034310146895748053
3,s__GGB9345_SGB14311,0.0033878071597144826
3,s__Clostridiaceae_bacterium,0.003363052629371631
3,s__GGB9534_SGB14937,0.0033593112420107667
3,s__GGB3109_SGB4121,0.0033523919534585384
3,s__Alistipes_ihumii,0.0033338753021145483
3,s__GGB9614_SGB15049,0.00332350608456499
3,s__Veillonella_parvula,0.0033039482233429944
3,s__Alistipes_onderdonkii,0.0032893381190992046
3,s__Alistipes_communis,0.003283700577327301
3,s__Faecalicatena_fissicatena,0.003282371259181894
3,s__Alistipes_indistinctus,0.0032527440140142057
3,s__Parabacteroides_goldsteinii,0.0032514924180990744
3,s__Clostridiales_bacterium,0.0032502662829145506
3,s__Blautia_faecis,0.0032465573914861726
3,s__Roseburia_hominis,0.0032162142307749523
3,s__Streptococcus_australis,0.003214332481777283
3,s__Fusicatenibacter_saccharivorans,0.003194667752488658
3,s__GGB9730_SGB15291,0.0031846238292735736
3,s__Anaeromassilibacillus_senegalensis,0.0031576568954447665
3,s__GGB9342_SGB14306,0.0031469138071668124
3,s__Bacteroides_uniformis,0.00313774727412885
3,s__Anaerobutyricum_soehngenii,0.0031284983287260264
3,s__Methanobrevibacter_smithii,0.003121399810030705
3,s__Erysipelatoclostridium_ramosum,0.003114144506836379
3,s__Anaerotignum_sp_MSJ_24,0.0031027870109277098
3,s__GGB9502_SGB14899,0.003089427497570212
3,s__Bacteroides_finegoldii,0.003080933998845285
3,s__Clostridiales_bacterium_KLE1615,0.0030643932342002897
3,s__Dorea_formicigenerans,0.0030085635471412495
3,s__Blautia_SGB4815,0.0029988807642892567
3,s__Clostridium_scindens,0.0029850445322520927
3,s__Lacrimispora_amygdalina,0.0029512829334471893
3,s__Clostridiaceae_bacterium_Marseille_Q4143,0.0029292396359044334
3,s__Dorea_longicatena,0.0029183280377910108
3,s__GGB9747_SGB15356,0.0029092579875216666
3,s__Lachnospiraceae_bacterium_AM48_27BH,0.00288387263407705
3,s__Streptococcus_thermophilus,0.0028695961994080654
3,s__GGB9708_SGB15234,0.0028511187441888266
3,s__Ruminococcus_lactaris,0.0028254717482362555
3,s__Evtepia_gabavorous,0.002818276746772316
3,s__bacterium_210917_DFI_7_65,0.002777822493418553
3,s__Oscillospiraceae_bacterium_Marseille_Q3528,0.0027383792990776025
3,s__Clostridium_sp_AM33_3,0.002680387292469789
3,s__Butyricimonas_virosa,0.002678867186349631
3,s__Bacteroides_eggerthii,0.002660407989154315
3,s__Lachnospiraceae_bacterium_CLA_AA_H244,0.00264323070624413
3,s__Clostridium_sp_AF36_4,0.002640742589846464
3,s__Clostridiaceae_bacterium_Marseille_Q4145,0.0026378236510861477
3,s__Faecalibacterium_SGB15346,0.002636710246636485
3,s__Oscillibacter_sp_ER4,0.00261755138186388
3,s__Intestinimonas_butyriciproducens,0.002611597758521867
3,s__Blautia_stercoris,0.00259788095741183
3,s__Fusicatenibacter_sp_CLA_AA_H277,0.002581347562978326
3,s__Clostridiaceae_unclassified_SGB4771,0.002573045689752183
3,s__Eubacterium_ramulus,0.002533643031574436
3,s__GGB9627_SGB15081,0.0025245550582907827
3,s__Faecalicatena_contorta,0.0024666935379273336
3,s__Enterocloster_citroniae,0.0024404981312378593
3,s__Clostridium_symbiosum,0.0024115208047198917
3,s__Eisenbergiella_tayi,0.002400023442297688
3,s__Blautia_glucerasea,0.0023876183713283615
3,s__Clostridium_sp_AF27_2AA,0.0023769424524778654
3,s__GGB33586_SGB53517,0.0023273251836870797
3,s__Bacteroides_ovatus,0.002305855590107028
3,s__Lentihominibacter_faecis,0.0022740001960015617
3,s__GGB9712_SGB15244,0.0022349925141578464
3,s__Alistipes_senegalensis,0.0022178874258193186
3,s__Lawsonibacter_SGB15145,0.0022021448215779104
3,s__Oscillibacter_sp_MSJ_31,0.0021947995683024245
3,s__GGB2998_SGB3988,0.002158969285135654
3,s__Parasutterella_excrementihominis,0.0021136533722742926
3,s__Clostridia_bacterium_UC5_1_1D1,0.0020952345437373738
3,s__GGB9602_SGB15031,0.0019370639424578276
3,s__Clostridium_sp_AM49_4BH,0.0018378252172560898
3,s__Lachnospiraceae_bacterium_OM04_12BH,0.001828354662994096
3,s__Wujia_chipingensis,0.0017828583474559952
3,s__Anaerotruncus_colihominis,0.0017083847053999267
3,s__GGB33469_SGB15236,0.0016992893619047818
3,s__Veillonella_atypica,0.0016691111934280913
3,s__Veillonella_dispar,0.0016584810033898052
3,s__GGB9635_SGB15106,0.0014220266957226087
3,s__Anaerotruncus_rubiinfantis,0.0013914677888204508
3,s__Blautia_sp_OF03_15BH,0.0012289640056982205
3,s__GGB51441_SGB71759,0.0011955147196052766
3,s__GGB9760_SGB15374,0.001126652823580891
3,s__Enterocloster_aldenensis,0.00103559955576469
3,s__Mediterraneibacter_glycyrrhizinilyticus,8.713062350408393e-4
4,s__Enterocloster_hominis,0.03615649680952301
4,s__Ruminococcus_sp_AF13_28,0.033453600486613055
4,s__Candidatus_Cibionibacter_quicibialis,0.014097426328984749
4,s__Eubacteriaceae_bacterium,0.01390655015811413
4,s__Oscillospiraceae_bacterium_CLA_AA_H250,0.013431849109463122
4,s__Anaerobutyricum_hallii,0.01305863667935715
4,s__Ruthenibacterium_lactatiformans,0.012303147451758577
4,s__Oliverpabstia_intestinalis,0.01148873340549055
4,s__Segatella_copri,0.01136391793828783
4,s__Roseburia_intestinalis,0.010256243812336493
4,s__Streptococcus_parasanguinis,0.01013052948227926
4,s__Phocea_massiliensis,0.009527554702342978
4,s__Roseburia_faecis,0.009513472993967152
4,s__Streptococcus_salivarius,0.009363817330311948
4,s__Evtepia_gabavorous,0.008862712721197579
4,s__Blautia_luti,0.008816491306892535
4,s__Lachnospira_eligens,0.008804608882989045
4,s__Clostridium_sp_AT4,0.008200545893094555
4,s__GGB51647_SGB4348,0.008048902442109254
4,s__Eubacterium_rectale,0.007663028764163845
4,s__Bacteroides_thetaiotaomicron,0.007539545157343334
4,s__Blautia_wexlerae,0.007406923587846831
4,s__Eubacterium_ventriosum,0.007393197709122475
4,s__Hydrogenoanaerobacterium_saccharovorans,0.007310352992376222
4,s__Alistipes_putredinis,0.007266622385631464
4,s__Bacteroides_stercoris,0.00715011318288323
4,s__Intestinibacter_bartlettii,0.007143783273480884
4,s__Bacteroides_nordii,0.00710334873537514
4,s__Lentihominibacter_faecis,0.007063820205297636
4,s__Wansuia_hejianensis,0.00703486153071047
4,s__GGB9534_SGB14937,0.00697789448964147
4,s__Bacteroides_fragilis,0.006654480347806922
4,s__Phocaeicola_dorei,0.0065817539115716325
4,s__Blautia_sp_MCC283,0.006496621310198862
4,s__Holdemania_filiformis,0.006460971180418902
4,s__Romboutsia_timonensis,0.0062789793185570614
4,s__Clostridium_leptum,0.006273729044904455
4,s__Bilophila_wadsworthia,0.006256907162405364
4,s__Gemmiger_SGB15295,0.006254720739245732
4,s__Clostridiaceae_bacterium_AF18_31LB,0.006210102701924418
4,s__Faecalibacillus_intestinalis,0.006160121497205654
4,s__GGB3256_SGB4303,0.006154143130350543
4,s__Vescimonas_coprocola,0.0061236110885092895
4,s__Bifidobacterium_longum,0.0061045277585264615
4,s__Escherichia_coli,0.0059949207935958895
4,s__Lachnospiraceae_bacterium_AM48_27BH,0.005950258456197485
4,s__Akkermansia_muciniphila,0.005908676403191621
4,s__Phocaeicola_plebeius,0.005826860234202979
4,s__GGB9758_SGB15368,0.005807403568893058
4,s__Coprococcus_comes,0.00577949452032599
4,s__Phocaeicola_vulgatus,0.005733214872855092
4,s__GGB9502_SGB14899,0.005676727272942992
4,s__Fusicatenibacter_sp_CLA_AA_H277,0.005676482908001621
4,s__Clostridium_fessum,0.00561696039555013
4,s__Blautia_massiliensis,0.005594522049245063
4,s__Lachnospiraceae_bacterium,0.00550880461540296
4,s__Faecalibacterium_prausnitzii,0.005414282183980418
4,s__Bacteroides_intestinalis,0.005346849606957453
4,s__Lawsonibacter_asaccharolyticus,0.005326929219872825
4,s__Clostridiaceae_bacterium,0.0051910165833589155
4,s__Phocaeicola_massiliensis,0.0051585417687820285
4,s__Bacteroides_xylanisolvens,0.005108734549043451
4,s__Dialister_invisus,0.0050591909862152985
4,s__Bacteroides_finegoldii,0.005032178656950629
4,s__Faecalibacterium_sp_HTFF,0.00501770467853734
4,s__Oscillospiraceae_bacterium_Marseille_Q3528,0.004997001894929903
4,s__Alistipes_sp_AF17_16,0.0049909717255652904
4,s__Phascolarctobacterium_faecium,0.004979486930579556
4,s__GGB9730_SGB15291,0.004949592595493196
4,s__GGB9715_SGB15260,0.004905029933268245
4,s__Brotolimicola_acetigignens,0.004855221999012295
4,s__GGB52130_SGB14966,0.004829760172445795
4,s__Colidextribacter_sp_210702_DFI_3_9,0.004739767066647079
4,s__Dysosmobacter_welbionis,0.004725915790123861
4,s__Streptococcus_thermophilus,0.0046881471163346495
4,s__Adlercreutzia_equolifaciens,0.004687205382437788
4,s__Faecalibacterium_sp_CLA_AA_H233,0.004672084765802451
4,s__Alistipes_ihumii,0.004650437032969976
4,s__Odoribacter_splanchnicus,0.00463942810655428
4,s__Veillonella_parvula,0.004590862718008983
4,s__Anaerotignum_faecicola,0.004578681983102504
4,s__Streptococcus_australis,0.004514928456030175
4,s__Ruminococcus_bromii,0.004483456466585492
4,s__Eubacterium_siraeum,0.004477212299267837
4,s__Oscillibacter_valericigenes,0.0044771197692681074
4,s__Oscillospiraceae_bacterium,0.004468082196282942
4,s__Alistipes_communis,0.00445858947573154
4,s__Intestinimonas_butyriciproducens,0.004429390008789866
4,s__Alistipes_onderdonkii,0.004410381345872457
4,s__Alistipes_finegoldii,0.004336067252035631
4,s__GGB9699_SGB15216,0.004313715719591315
4,s__Bifidobacterium_adolescentis,0.0043136317638000545
4,s__Collinsella_aerofaciens,0.004203734704816276
4,s__GGB9719_SGB15272,0.004196089368931288
4,s__GGB3304_SGB4367,0.004181997300053562
4,s__Mediterraneibacter_butyricigenes,0.004122880276210924
4,s__Coprococcus_eutactus,0.004100279734462316
4,s__Haemophilus_parainfluenzae,0.004085506373269978
4,s__Guopingia_tenuis,0.004070607257020094
4,s__Ruminococcus_torques,0.004065050812673401
4,s__GGB3653_SGB4964,0.00405361674842111
4,s__GGB2982_SGB3964,0.003991188651074637
4,s__Enterocloster_citroniae,0.0039763656309249155
4,s__Ruminococcus_lactaris,0.003975765793590762
4,s__Blautia_obeum,0.003922284525523155
4,s__Anaerostipes_hadrus,0.003916586963995408
4,s__Sutterella_wadsworthensis,0.003916183618938672
4,s__Massilioclostridium_coli,0.003916064294537476
4,s__Mediterraneibacter_faecis,0.003912878261573817
4,s__Agathobaculum_butyriciproducens,0.0038678868889254086
4,s__Parabacteroides_distasonis,0.0038488789405253724
4,s__Clostridium_innocuum,0.0038216858383654786
4,s__Flavonifractor_plautii,0.0037765955050609893
4,s__Parabacteroides_merdae,0.0037115083313130222
4,s__Lachnospira_pectinoschiza,0.0036887148698738583
4,s__Eggerthella_lenta,0.0036877692061314487
4,s__GGB2653_SGB3574,0.003654643823486965
4,s__GGB9614_SGB15049,0.0036418493181575697
4,s__Erysipelatoclostridium_ramosum,0.00362022659343313
4,s__Bacteroides_caccae,0.0036042985721669485
4,s__Gemmiger_formicilis,0.0036021971765746352
4,s__Faecalibacterium_SGB15346,0.0035978193286337642
4,s__Bacteroides_ovatus,0.003529467167752484
4,s__Roseburia_inulinivorans,0.0035187122522626862
4,s__Enterocloster_bolteae,0.0034080431572579986
4,s__Anaeromassilibacillus_senegalensis,0.003404352317770718
4,s__Bacteroides_cellulosilyticus,0.003399314255777723
4,s__Alistipes_shahii,0.003367490723785804
4,s__Clostridiales_bacterium,0.003340455529965217
4,s__Ruminococcus_callidus,0.003287531942706791
4,s__Parabacteroides_goldsteinii,0.0032788841389482857
4,s__Barnesiella_intestinihominis,0.0032454900977717687
4,s__Lachnospiraceae_bacterium_OM04_12BH,0.0032223304461792353
4,s__TM7_phylum_sp_oral_taxon_352,0.0031724003294525994
4,s__Eisenbergiella_tayi,0.0031715114698412984
4,s__GGB9707_SGB15229,0.003098051938781897
4,s__Dorea_sp_AF36_15AT,0.003069777057320146
4,s__GGB9667_SGB15164,0.003054934030683997
4,s__Faecalicatena_fissicatena,0.003049094637457823
4,s__Clostridium_sp_AF20_17LB,0.0030332752228322503
4,s__Bifidobacterium_pseudocatenulatum,0.0030076208338338816
4,s__Parasutterella_excrementihominis,0.003000407066441841
4,s__Dorea_formicigenerans,0.002999617167486621
4,s__Roseburia_hominis,0.0029990316204999154
4,s__Wujia_chipingensis,0.0029958788125940736
4,s__Alistipes_indistinctus,0.0029899336707967803
4,s__GGB9602_SGB15031,0.0029810731194906343
4,s__Blautia_sp_OF03_15BH,0.002967105555265054
4,s__Butyricimonas_virosa,0.0029553399549519556
4,s__Coprococcus_catus,0.0029258991597677438
4,s__Roseburia_sp_AF02_12,0.002897251478866928
4,s__Klebsiella_pneumoniae,0.0028889489656286488
4,s__Blautia_glucerasea,0.0028816240907851955
4,s__GGB3619_SGB4894,0.0028756512614397205
4,s__Fusicatenibacter_saccharivorans,0.0028582248972435554
4,s__GGB9760_SGB15373,0.0028574571483268806
4,s__Lachnospiraceae_bacterium_CLA_AA_H244,0.0028525512720477845
4,s__Paraprevotella_clara,0.0028417047197049727
4,s__Anaerotruncus_rubiinfantis,0.0027935430334750985
4,s__Blautia_faecis,0.0027799280835728115
4,s__Oscillibacter_sp_ER4,0.002750579103870957
4,s__Hungatella_hathewayi,0.002704641174333424
4,s__GGB9708_SGB15234,0.0026884714675660176
4,s__Oscillibacter_sp_MSJ_31,0.0026540556665469277
4,s__GGB9715_SGB15265,0.0026359096047273837
4,s__Anaerotignum_sp_MSJ_24,0.002605573876534205
4,s__GGB9342_SGB14306,0.002595874839091514
4,s__GGB9627_SGB15081,0.0025531865345637867
4,s__Anaerobutyricum_soehngenii,0.0025182521725616567
4,s__Bacteroides_uniformis,0.0024821117052348666
4,s__GGB3109_SGB4121,0.00246507618204142
4,s__Clostridium_SGB4750,0.002388824138461224
4,s__Alistipes_senegalensis,0.0023751332710881166
4,s__Eubacterium_ramulus,0.002352861585960169
4,s__Dorea_longicatena,0.0023522270945334524
4,s__Ruminococcus_gnavus,0.0023411794055503018
4,s__Simiaoa_sunii,0.002317557818476493
4,s__Anaerotruncus_colihominis,0.0023043631834185375
4,s__Clostridiaceae_unclassified_SGB4771,0.0022443108563353895
4,s__Clostridiaceae_bacterium_Marseille_Q4143,0.0022285575345667667
4,s__Clostridium_sp_AM33_3,0.0021702211209535063
4,s__Blautia_SGB4815,0.002160623366348357
4,s__Clostridiaceae_bacterium_Marseille_Q4149,0.0021208268922561922
4,s__GGB33469_SGB15236,0.0020880864558461046
4,s__Clostridium_symbiosum,0.0020773888803754443
4,s__GGB33586_SGB53517,0.002034943690383686
4,s__Clostridium_sp_AM22_11AC,0.0019903767410545006
4,s__GGB9345_SGB14311,0.0019210042493653919
4,s__Methanobrevibacter_smithii,0.0018975384270787726
4,s__Clostridiaceae_bacterium_Marseille_Q4145,0.0018769237077374873
4,s__Clostridium_scindens,0.0018658506533876158
4,s__Clostridiales_bacterium_KLE1615,0.001785314363642337
4,s__GGB2998_SGB3988,0.0017416373457005115
4,s__Enterocloster_aldenensis,0.0017298958603487328
4,s__Ruminococcus_bicirculans,0.0017257536245114202
4,s__bacterium_210917_DFI_7_65,0.0016317886952687153
4,s__Faecalicatena_contorta,0.0016186333586662432
4,s__GGB9635_SGB15106,0.0016130479763659675
4,s__Clostridia_bacterium_UC5_1_1D1,0.0015566998859708335
4,s__Clostridium_sp_AF36_4,0.0015559928710308151
4,s__Clostridium_sp_AF27_2AA,0.0015548998380803423
4,s__GGB9712_SGB15244,0.001527509350496315
4,s__GGB9747_SGB15356,0.0015267991202281208
4,s__Clostridium_sp_AM49_4BH,0.0014928391812926403
4,s__Lachnospira_sp_NSJ_43,0.0014749492739511122
4,s__Lacrimispora_amygdalina,0.0014640864663380776
4,s__GGB9760_SGB15374,0.0014443170210483756
4,s__Blautia_stercoris,0.0013968427005307774
4,s__Veillonella_atypica,0.0013890182887293246
4,s__Bacteroides_eggerthii,0.0012841064174529818
4,s__Veillonella_dispar,0.0012837713981199842
4,s__Mediterraneibacter_glycyrrhizinilyticus,0.0011033905943036275
4,s__GGB51441_SGB71759,0.0010614176109803731
4,s__Lawsonibacter_SGB15145,8.023705880117269e-4
5,s__Enterocloster_hominis,0.03172475874478001
5,s__Ruminococcus_sp_AF13_28,0.03149555962731188
5,s__Candidatus_Cibionibacter_quicibialis,0.01644660875684527
5,s__Oscillospiraceae_bacterium_CLA_AA_H250,0.014761588157862111
5,s__Ruthenibacterium_lactatiformans,0.013115952262539074
5,s__Roseburia_faecis,0.011236291796139808
5,s__Eubacterium_rectale,0.010895205038103935
5,s__Anaerobutyricum_hallii,0.010276799659788576
5,s__GGB51647_SGB4348,0.010007385781208402
5,s__Clostridium_sp_AT4,0.009738749667784543
5,s__Bacteroides_stercoris,0.009598775107120889
5,s__Haemophilus_parainfluenzae,0.00943494797845064
5,s__Roseburia_intestinalis,0.00917840991929226
5,s__Vescimonas_coprocola,0.00910145617990714
5,s__Streptococcus_parasanguinis,0.00906699224745726
5,s__Phocea_massiliensis,0.008782199138543655
5,s__Lachnospira_eligens,0.008474856797447097
5,s__Bacteroides_fragilis,0.008237226043756747
5,s__Eubacteriaceae_bacterium,0.008175034618002348
5,s__Segatella_copri,0.007996653021028257
5,s__Blautia_luti,0.007960581265970134
5,s__Blautia_sp_MCC283,0.007653907471944109
5,s__Bacteroides_thetaiotaomicron,0.0075528337457241804
5,s__Eubacterium_ventriosum,0.007418337299472143
5,s__Streptococcus_salivarius,0.007312127675509377
5,s__Phocaeicola_massiliensis,0.007287113424226755
5,s__Evtepia_gabavorous,0.007182238246693884
5,s__GGB9719_SGB15272,0.007004406711715447
5,s__Intestinibacter_bartlettii,0.006995910206569543
5,s__Bifidobacterium_longum,0.006961356251939869
5,s__Escherichia_coli,0.00686410118715549
5,s__Blautia_massiliensis,0.00680327995193179
5,s__Alistipes_sp_AF17_16,0.0067875876297524545
5,s__GGB3256_SGB4303,0.006748719229770567
5,s__Bilophila_wadsworthia,0.006580617371415662
5,s__Clostridium_fessum,0.006408442671352845
5,s__Alistipes_finegoldii,0.006304862224582313
5,s__Roseburia_sp_AF02_12,0.00621569260778463
5,s__Romboutsia_timonensis,0.0061520773753483355
5,s__Blautia_wexlerae,0.006136051441561525
5,s__GGB3653_SGB4964,0.005962030624885127
5,s__GGB52130_SGB14966,0.005922187867192523
5,s__Oliverpabstia_intestinalis,0.005826720669375976
5,s__Clostridiaceae_bacterium_AF18_31LB,0.005780538629213574
5,s__Lachnospiraceae_bacterium,0.005657465732806349
5,s__GGB2653_SGB3574,0.005570918011995183
5,s__TM7_phylum_sp_oral_taxon_352,0.005499468533169487
5,s__Oscillibacter_valericigenes,0.005496098327813428
5,s__Phocaeicola_vulgatus,0.0054943031796398775
5,s__GGB9502_SGB14899,0.0054609095844306435
5,s__GGB9758_SGB15368,0.005422842448041708
5,s__Ruminococcus_lactaris,0.005384380140760585
5,s__Hydrogenoanaerobacterium_saccharovorans,0.0053328450905393695
5,s__Holdemania_filiformis,0.005206959993905254
5,s__Veillonella_parvula,0.005168085305609337
5,s__Ruminococcus_callidus,0.005127362845880357
5,s__Mediterraneibacter_faecis,0.005059434491947435
5,s__GGB9534_SGB14937,0.00505458388508321
5,s__Bacteroides_caccae,0.004958632818050267
5,s__Alistipes_onderdonkii,0.004922599454804117
5,s__Phascolarctobacterium_faecium,0.004907797756469734
5,s__Gemmiger_SGB15295,0.004894935175603793
5,s__Anaerotignum_faecicola,0.004888756079659807
5,s__Bacteroides_intestinalis,0.004883010546419977
5,s__Wansuia_hejianensis,0.0048415500372022404
5,s__Alistipes_shahii,0.0048243624201394055
5,s__Akkermansia_muciniphila,0.004765390611168249
5,s__Faecalibacillus_intestinalis,0.004755735732385283
5,s__Coprococcus_comes,0.004718433453560704
5,s__Dorea_sp_AF36_15AT,0.0047095450871615764
5,s__GGB3619_SGB4894,0.004701255765414758
5,s__Bacteroides_finegoldii,0.004682893226520045
5,s__Sutterella_wadsworthensis,0.004656862916075773
5,s__GGB9715_SGB15265,0.004644039388949596
5,s__Massilioclostridium_coli,0.004617675466897849
5,s__Faecalicatena_contorta,0.00461419604345601
5,s__Lachnospiraceae_bacterium_AM48_27BH,0.004605213021382539
5,s__GGB9699_SGB15216,0.004514976046019277
5,s__Dorea_longicatena,0.004506179687583322
5,s__Faecalibacterium_prausnitzii,0.004504467611347744
5,s__Odoribacter_splanchnicus,0.004462044990083454
5,s__Brotolimicola_acetigignens,0.004435497383069258
5,s__Clostridium_leptum,0.004431984532273892
5,s__Alistipes_putredinis,0.00440023020124305
5,s__Bacteroides_nordii,0.004381329184089051
5,s__Eubacterium_siraeum,0.004357355814260304
5,s__Lawsonibacter_asaccharolyticus,0.004348570377632928
5,s__Anaeromassilibacillus_senegalensis,0.004315233377249961
5,s__Guopingia_tenuis,0.00428189505301141
5,s__Oscillibacter_sp_ER4,0.0042720531796270325
5,s__Faecalibacterium_sp_HTFF,0.00427195488334983
5,s__Bacteroides_cellulosilyticus,0.004227329035427847
5,s__Oscillospiraceae_bacterium,0.004172298675497769
5,s__Lachnospiraceae_bacterium_OM04_12BH,0.004111306662903576
5,s__GGB9730_SGB15291,0.00410804633756109
5,s__Bacteroides_xylanisolvens,0.004039885977936859
5,s__Parabacteroides_distasonis,0.004026280052159821
5,s__Coprococcus_eutactus,0.003992245379883447
5,s__Ruminococcus_torques,0.003979978534030853
5,s__Lachnospira_sp_NSJ_43,0.003959010978308335
5,s__Blautia_obeum,0.00395489279454663
5,s__Faecalibacterium_sp_CLA_AA_H233,0.003925899033374855
5,s__Lentihominibacter_faecis,0.003922902486257723
5,s__GGB9667_SGB15164,0.003913849961766028
5,s__Alistipes_ihumii,0.003903611593633879
5,s__Ruminococcus_bromii,0.003894708664823314
5,s__Fusicatenibacter_sp_CLA_AA_H277,0.0038498633878380813
5,s__Clostridiaceae_bacterium_Marseille_Q4149,0.0038464365876557547
5,s__Intestinimonas_butyriciproducens,0.0038337586846439514
5,s__Enterocloster_citroniae,0.003819055282586771
5,s__Anaerostipes_hadrus,0.003794219089880361
5,s__Roseburia_hominis,0.003762194692310135
5,s__Fusicatenibacter_saccharivorans,0.0037312671090922586
5,s__Clostridiaceae_bacterium_Marseille_Q4143,0.003716469382324631
5,s__Phocaeicola_dorei,0.003703670015562885
5,s__Adlercreutzia_equolifaciens,0.0036651468109248422
5,s__Clostridium_sp_AM33_3,0.003636721645726917
5,s__Hungatella_hathewayi,0.0036345336434084542
5,s__Ruminococcus_gnavus,0.0036319742995983392
5,s__Ruminococcus_bicirculans,0.0035687529141986457
5,s__Coprococcus_catus,0.003553134066004289
5,s__Alistipes_senegalensis,0.00353622975403669
5,s__Enterocloster_bolteae,0.0035197364992282996
5,s__Roseburia_inulinivorans,0.0034829723676991107
5,s__Alistipes_indistinctus,0.003480100924934781
5,s__Streptococcus_thermophilus,0.003459089020050159
5,s__GGB9715_SGB15260,0.0034431507916958693
5,s__Bacteroides_uniformis,0.0034379731925020967
5,s__Clostridiales_bacterium,0.003436287593378223
5,s__Eubacterium_ramulus,0.0034320519174333305
5,s__Bifidobacterium_adolescentis,0.0033952672661425706
5,s__Alistipes_communis,0.003394764201020189
5,s__GGB2982_SGB3964,0.003375843656996309
5,s__Mediterraneibacter_butyricigenes,0.0033548079227111523
5,s__Faecalicatena_fissicatena,0.003328952692168024
5,s__Lawsonibacter_SGB15145,0.003326673674778078
5,s__Clostridium_symbiosum,0.0033003329201990723
5,s__Methanobrevibacter_smithii,0.0032768040348830616
5,s__Collinsella_aerofaciens,0.003274140768409507
5,s__Lachnospiraceae_bacterium_CLA_AA_H244,0.003272245669139273
5,s__Clostridiaceae_bacterium,0.0032713881416839507
5,s__GGB3304_SGB4367,0.0032434498243774875
5,s__Barnesiella_intestinihominis,0.0032326266430405697
5,s__Eggerthella_lenta,0.003223486744080251
5,s__Colidextribacter_sp_210702_DFI_3_9,0.003208314366182008
5,s__Clostridium_SGB4750,0.0032003189403751074
5,s__Erysipelatoclostridium_ramosum,0.0031963232132550348
5,s__GGB9760_SGB15373,0.0031818207062829103
5,s__Flavonifractor_plautii,0.0031672880815962223
5,s__Anaerobutyricum_soehngenii,0.003158785288136288
5,s__Clostridium_sp_AF20_17LB,0.0031337637556479486
5,s__Oscillospiraceae_bacterium_Marseille_Q3528,0.0031033303015272533
5,s__Gemmiger_formicilis,0.0030987103764987525
5,s__Wujia_chipingensis,0.0030986481552862473
5,s__Dialister_invisus,0.003096786814333436
5,s__Simiaoa_sunii,0.0030883991963094157
5,s__Dysosmobacter_welbionis,0.003057536812979111
5,s__Parasutterella_excrementihominis,0.0030528146201066523
5,s__Lacrimispora_amygdalina,0.003044628890059377
5,s__Bacteroides_ovatus,0.003033930151147469
5,s__Faecalibacterium_SGB15346,0.0030132449076284984
5,s__GGB9627_SGB15081,0.0030115715541687875
5,s__GGB33586_SGB53517,0.0030089781210773533
5,s__Streptococcus_australis,0.0029878033819557494
5,s__GGB9614_SGB15049,0.002981521356240012
5,s__Parabacteroides_goldsteinii,0.00296938325534308
5,s__Dorea_formicigenerans,0.002939887090976716
5,s__Agathobaculum_butyriciproducens,0.0028450980381836953
5,s__Lachnospira_pectinoschiza,0.0027988610580145065
5,s__Veillonella_dispar,0.002727206381573103
5,s__GGB9602_SGB15031,0.0027145930165210787
5,s__Blautia_faecis,0.002683870134473066
5,s__Clostridia_bacterium_UC5_1_1D1,0.0026066251468591993
5,s__Eisenbergiella_tayi,0.002548446161901638
5,s__GGB2998_SGB3988,0.002526390065924178
